21/7'CL, AU-TO ID-IO-TYP-IC DE-TER-MI-NANT  ID R  ON MAB 28 12
11A10'CL, SM HY-BRIDO-MA
W5.1B4.4'CL, ID-IO-TYP-IC AN-TI-BODY
Ab25'CL, THY-ROGLOB-U-LIN AU-TOAN-TI-BODY
CH10'CL, E. COLI
RF-IP12'CL, RHEUMA-TOID FAC-TOR
2D12'CL, LA PRO-TEIN  SS B
ALN/11/53'CL, CHON-DROITIN SUL-PHATE PRO-TEO-GLY-CAN NG2  A TU-MOR SPE-CIF-IC ANTI-GEN ON THE 3 4 BEN-ZPYRENE IN-DUCED RAT CHON-DROSAR-CO-MA HSN
1-7-3'CL, ESE  EX-TRA SHEEP E ANTI-GEN
WRD8'CL, RHEUMA-TOID FAC-TOR
4.18'CL, KIM11.4
D30'CL, RH D
RA-2-L21'CL, RHEUMA-TOID FAC-TOR
7A4-1/212 SCA'CL, AN-TI-BODY CATAL-Y-SES HY-DROL-Y-SES OF P CHLOROPHENYL ES-TER 3
aCD3'CL, CD3
bkv22'CL, IGG POLY-CLON-AL RHEUMA-TOID FAC-TOR
RF-ET5'CL, RHEUMA-TOID FAC-TOR
MICA 7'CL, GLU-TA-MATE DE-CAR-BOXY-LASE  MA-JOR ISLET CELL AU-TOANTI-GEN
FK-001'CL, PSEU-DOMONAS AERUG-I-NOSA EX-O-TOX-IN A HY-BRIDO-MA
11IC6'CL, AU-TOAN-TI-BODY TO THY-ROGLOB-U-LIN
RA-1-DT7'CL, RHEUMA-TOID FAC-TOR
H37-60'CL, IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ HY-BRIDO-MA
H220-1'CL, A PR 8 34 IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ DI-RECT-ED TO THE CB SITE
2INH13'CL, HU-MAN IN-SULIN
M2 88'CL, MOUSE TYPE II COL-LA-GEN
19A5'CL, RH D
SP1.5'CL, THY-ROID PER-OX-I-DASE AU-TOAN-TI-BODY
clone 5'CL, TIM-O-THY GRASS POLLEN MA-JOR AL-LER-GEN PHI P 5
D76, MOUSE KAP-PA LIGHT CHAIN  P AZOPHENY-LAR-SON-ATE BSA  ARS BSA
VH HER1'CL, LAMIN B AU-TOAN-TI-BODY
126TO8K'CL, THY-ROID PER-OX-I-DASE  TPO
1261P5K'CL, THY-ROID PER-OX-I-DASE  TPO
7-1'CL, IG-G2A
10I'CL, THY-ROID PER-OX-I-DASE AU-TOAN-TI-BODY
EL-14'CL, FAC-TOR VI-II
13D2'CL, RH D
clone 31'CL, TIM-O-THY GRASS POLLEN MA-JOR AL-LER-GEN PHI P 5
N01'CL, RH D
MRA7H'CL, HI-S-T-ONE
THY-32'CL, HU-MAN THY-ROGLOB-U-LIN
WR1.102'CL, THY-ROID PER-OX-I-DASE
CB 334'CL, HU-MAN AND MOUSE TYPE II COL-LA-GEN C1 EPI-TOPE  RESIDUES 316 TO 333
CL-O'CL, ERY-THRO-CYTE
C3'''CL, HU-MAN PARATHY-ROID HOR-M-ONE RE-LAT-ED PRO-TEIN RESIDUES 1 TO 34  KA=2.4X10-EX-P9
VLREN'CL, CD5+
kappa7'CL, HU-MAN THY-ROGLOB-U-LIN
L11-1A1'CL, IN-FLUEN-ZA VIRUS  A PR 8 34  HEMAG-GLU-TININ SEC-ONDARY AN-TI-BOD-IES  SB  HY-BRIDO-MA
N61'CL, HU-MAN N BLOOD GROUP ANTI-GEN
RF-MR41'CL, RHEUMA-TOID FAC-TOR
Hb-6, FOETAL HAEMOGLOBIN  HBF
H36-8'CL, IN-FLUEN-ZA VIRUS  A PR 8 34  HEMAG-GLU-TININ SEC-ONDARY AN-TI-BOD-IES  SB  HY-BRIDO-MA
2-9'CL, IG-G2A
YSE'CL, MYELIN AS-SO-CI-AT-ED GLY-CO-PRO-TEIN AND SUL-FAT-ED GLU-CURON-IC PARA-GLO-BO-SIDE
136/9'CL, AU-TO ID-IO-TYP-IC DE-TER-MI-NANT  ID R  ON MAB 28 12
I09'CL, RH D
36-18'CL, IN-FLUEN-ZA VIRUS  A PR 8 34  HEMAG-GLU-TININ
HG2B10H'CL, GAN-GLIO-SIDE AU-TOAN-TI-BODY  GA1
FLO, CRYO-GLOB-U-LIN WITH IGG AC-TIV-I-TY; B ID-IO-TYPE
CB 105'CL, HU-MAN AND MOUSE TYPE II COL-LA-GEN C1 EPI-TOPE  RESIDUES 316 TO 333
4D12'CL, SM HY-BRIDO-MA
F30-4'CL, ACTIN  MYOSIN  TUBU-LIN  DS-D-NA  SS-D-NA AU-TOAN-TI-BODY  BIND-ING CON-TANTS RANGE BE-TWEEN 10-EX-P6 TO 10-EX-P8
RF-4'CL, IG-G1 RHEUMA-TOID FAC-TOR
19.7, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
5D1'CL, HU-MAN PRO-COL-LA-GE-NASE
I04'CL, RH D
RF5-3'CL, IG-G2A
E3-MPO'CL, MYELOPER-OX-I-DASE
H107, HU-MAN H FER-RITIN
P01'CL, RH D
1H6'CL, BO-TULINUM NEU-RO-TOX-IN TYPE A BIND-ING DO-MAIN  BONT A HC
RF6-4'CL, IG-G2A
E12, MESOTHE-LIN
RF-ET6'CL, RHEUMA-TOID FAC-TOR
E03, LYSOZYME HY-BRIDO-MA
9F2H'CL, GAN-GLIO-SIDE AU-TOAN-TI-BODY  GAL-GALNAC BSA
YTH 34.5HL'CL, HU-MAN LYM-PHO-CYTE HY-BRIDO-MA
THY-33'CL, HU-MAN THY-ROGLOB-U-LIN
C1'CL, MOUSE TYPE II COL-LA-GEN
S4 10H'CL, EPI-DER-MAL GROWTH FAC-TOR RE-CEP-TOR
3a4D10'CL, AL-PHA TOX-IN OF CLOSTRID-I-UM PER-FRIN-GENS
WR1.112'CL, THY-ROID PER-OX-I-DASE
126CH'CL, THY-ROID PER-OX-I-DASE  TPO
2INH14'CL, HU-MAN IN-SULIN
BMA 0310EUCIV2'CL, HU-MAN T CELL RE-CEP-TOR HU-MAN-IZED AN-TI-BODY
3910'CL, OE-STR-ONE 3 GLU-CURONIDE
2-4'CL, IG-G2A
L36'CL, AU-TOAN-TI-BODY
RF9-11A'CL, IG-G1
11/32'CL, PRO-GES-TER-ONE HY-BRIDO-MA
145-2C11'CL, MOUSE CD3 COM-PLEX
19'CL, IN-SULIN
126TO9K'CL, THY-ROID PER-OX-I-DASE  TPO
Oak-3'CL, ERY-THRO-CYTE RH D  AL-LOANTI-GEN
G08, LYSOZYME HY-BRIDO-MA
4B4'CL, SM AU-TOAN-TI-BODY HY-BRIDO-MA
kappa8'CL, HU-MAN THY-ROGLOB-U-LIN
B/SB5-41'CL, H4
MP12'CL, HLA CLASS II  DR-B1*11
Vl REN'CL, CAR-DI-OLIPIN BE-TA 2 GLY-CO-PRO-TEIN I AU-TOAN-TI-BODY
RF34'CL, IG-G1 MON-O-CLON-AL AU-TOAN-TI-BODY  RHEUMA-TOID FAC-TOR
L69'CL, HU-MAN CD4
slkv1'CL, IGG POLY-CLON-AL RHEUMA-TOID FAC-TOR
HA-6'CL, ERY-THRO-CYTE
vl6-19'CL, IG-G2A RHEUMA-TOID FAC-TOR
NC1/34HL'CL, SUB-STANCE P
Anti-Leu3a'CL, CD4  IN-HIBIT-ING THE BIND-ING OF HIV GP120 TO CD4
13D10'CL, EAR-LY NU-CLE-O-SOME AU-TOAN-TI-BODY  KD = 2.8X10-EXP 8
JV6, IGG MON-O-CLON-AL AU-TOAN-TI-BODY  RHEUMA-TOID FAC-TOR
A1, DI-HY-DROFLAVONOL 4 RE-DUC-TASE FROM PETU-NIA HY-BRI-DA
CP5 A23-3'CL, BROME-LAIN TREAT-ED MOUSE RED BLOOD CELL HY-BRIDO-MA
ARMVl'CL, MYELIN AS-SO-CI-AT-ED PRO-TEIN
CP5 A21-1'CL, BROME-LAIN TREAT-ED MOUSE RED BLOOD CELL HY-BRIDO-MA
RF-ET7'CL, RHEUMA-TOID FAC-TOR
D07'CL, RH D
2H1, CRYP-TO-CO-CEUS NE-O-FOR-MANS  AN EN-CAP-SU-LAT-ED FUN-GUS THAT CAUS-ES MENIN-GOEN-CEPHALI-TIS
ASWS1'CL, NU-CLE-O-LAR PAR-TI-CLES U3  U8
2INH15'CL, HU-MAN IN-SULIN
MAR'CL, POLYRE-AC-TIVE
Z119VH5'CL, CD20
HP22'CL, PUB-LIC ID-IOTOPE HY-BRIDO-MA OF THE GAT SYS-TEM
SM3, CAR-CI-NO-MA AS-SO-CIATE MUCIN  REC-OG-NIZ-ING THE PEP-TIDE PDTRP
2C8'CL, MOUSE CY-TOCHROME C AROUND RESIDUE 62
PA2'CL, CHRO-MATIN
RF1-9'CL, IG-G2A
SS269, P1.7 PO-RA PRO-TEIN LOOP OF NEIS-SE-RIA MENIN-GI-TIDIS
1D5'CL, BO-TULINUM NEU-RO-TOX-IN TYPE A BIND-ING DO-MAIN  BONT A HC
AIG'CL, FC IGG
R01'CL, RH D
G03, LYSOZYME HY-BRIDO-MA
CUR, CRYO-GLOB-U-LIN WITH IGG AC-TIV-I-TY; B ID-IO-TYPE
NN3'CL, HU-MAN N BLOOD GROUP ANTI-GEN
A73, SM-RNP
F1_1355'CL, FRAC-TION 1
IAG-1, POLYAM-INE  CROSS RE-ACTS WITH SPER-MI-D-INE
1F6'CL, FE-CAL BAC-TE-RIA
RA-2-L5'CL, RHEUMA-TOID FAC-TOR
IC5-3A4'CL, A PR 8 34 IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ DI-RECT-ED TO THE CB SITE
B10H2'CL, THY-ROGLOB-U-LIN AU-TOAN-TI-BODY HY-BRIDO-MA
hsigkvm148'CL, BE-TA AMY-LOID
L2-5D2'CL, A PR 8 34 IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ DI-RECT-ED TO THE CB SITE
I12'CL, RH D
2INH16'CL, HU-MAN IN-SULIN
2INH1'CL, HU-MAN IN-SULIN
SO1'CL, AN-TI9 HLA DQ3
3D8L'CL, MUR-INE SERUM AL-BU-MIN
B'2 (VH3-JH4)'CL, RHEUMA-TOID FAC-TOR
2H7'CL, CD20 CELL SUR-FACE PHOS-PHO-PRO-TEIN HY-BRIDO-MA
D23'CL, POLYRE-AC-TIVE AU-TOAN-TI-BODY HY-BRIDO-MA
scFv-KJ16 mut7'CL, T CELL RE-CEP-TOR  V BE-TA8 RE-GION
M2 76'CL, MOUSE TYPE II COL-LA-GEN
311, TYPE II PNEU-MO-COC-CAL POLY-SAC-CHA-RIDE
131TP14H'CL, THY-ROID PER-OX-I-DASE  TPO
VL A121, CD34
3B12-2'CL, 88 KDA SPLIC-ING FAC-TOR 53 4
RF-MR20'CL, RHEUMA-TOID FAC-TOR
417.F21.5'CL, POLYRE-AC-TIVE
126TP5H'CL, THY-ROID PER-OX-I-DASE  TPO
S3 12D'CL, EPI-DER-MAL GROWTH FAC-TOR RE-CEP-TOR
N901H/KOL, CD56
Y238 scFv'CL, P21 RAS
L16'CL, POLY-DT  CAR-DI-OLIPIN  AND SS-D-NA
TE32'CL, CT-P3
ML1'CL, POLY-DT  AND SS-D-NA
TE33'CL, CT-P3
AL1-3'CL, POLY-CA-TION
AL3-5'CL, POLY-CA-TION
AL1-2'CL, POLY-CA-TION
AL3-4'CL, POLY-CA-TION
AL3-3'CL, POLY-CA-TION
AL3-8'CL, POLY-CA-TION
AL3-2'CL, POLY-CA-TION
Py20, PHOS-PHO-TY-RO-SYL-PRO-TEIN
Py42, PHOS-PHO-TY-RO-SYL-PRO-TEIN
scFv13, BE-TA GALAC-TOSI-DASE
2E9E9'CL, PH-THA-LATE COU-PLED KEY-HOLE LIMPET HEMO-CYANIN
1C4C9'CL, PH-THA-LATE COU-PLED KEY-HOLE LIMPET HEMO-CYANIN
1G8G10'CL, PH-THA-LATE COU-PLED KEY-HOLE LIMPET HEMO-CYANIN
Py2, PHOS-PHO-TY-RO-SYL-PRO-TEIN
1G1B6'CL, PH-THA-LATE COU-PLED KEY-HOLE LIMPET HEMO-CYANIN
6B10D2'CL, PH-THA-LATE COU-PLED KEY-HOLE LIMPET HEMO-CYANIN
Py69, PHOS-PHO-TY-RO-SYL-PRO-TEIN
Py54, PHOS-PHO-TY-RO-SYL-PRO-TEIN
L16'CL, POLY-DT  CAR-DI-OLIPIN  AND SS-D-NA
TE32'CL, CT-P3
ML1'CL, POLY-DT  AND SS-D-NA
TE33'CL, CT-P3
